TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,AUX_LEFT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
07:03.6,1.37498007,-0.120609673,0.54126307,1.008027716,1.13665622,-0.144197151,0.052825435,0.489601637,1.209397484,0.180583918,0.166639315,0.744198847,0.756109147,0.301512449,0.227853018,0.457394926,0.412026843,-0.20250371,-0.174739489,0.14007316,779.6703297,789.7435897,801.4285714,790.5494505,809.0842491,759.1208791,0.091797,0.020874,0.975769,5.390778,1.525269,3.342133,1,1,1,1,1,65,
07:03.6,1.37498007,-0.120609673,0.54126307,1.008027716,1.13665622,-0.144197151,0.052825435,0.489601637,1.209397484,0.180583918,0.166639315,0.744198847,0.756109147,0.301512449,0.227853018,0.457394926,0.412026843,-0.20250371,-0.174739489,0.14007316,783.2967033,792.1611722,801.4285714,787.7289377,780.4761905,717.6190476,0.091797,0.020874,0.975769,5.390778,1.525269,3.342133,1,1,1,1,1,65,
07:03.6,1.37498007,-0.120609673,0.54126307,1.008027716,1.13665622,-0.144197151,0.052825435,0.489601637,1.209397484,0.180583918,0.166639315,0.744198847,0.756109147,0.301512449,0.227853018,0.457394926,0.412026843,-0.20250371,-0.174739489,0.14007316,794.1758242,791.7582418,803.040293,788.5347985,795.3846154,711.978022,0.091797,0.020874,0.975769,5.390778,1.525269,3.342133,1,1,1,1,1,65,
07:03.6,1.37498007,-0.120609673,0.54126307,1.008027716,1.13665622,-0.144197151,0.052825435,0.489601637,1.209397484,0.180583918,0.166639315,0.744198847,0.756109147,0.301512449,0.227853018,0.457394926,0.412026843,-0.20250371,-0.174739489,0.14007316,800.6227106,792.967033,803.4432234,792.967033,726.8864469,649.9267399,0.091797,0.020874,0.975769,5.390778,1.525269,3.342133,1,1,1,1,1,65,
07:03.6,1.37498007,-0.120609673,0.54126307,1.008027716,1.13665622,-0.144197151,0.052825435,0.489601637,1.209397484,0.180583918,0.166639315,0.744198847,0.756109147,0.301512449,0.227853018,0.457394926,0.412026843,-0.20250371,-0.174739489,0.14007316,794.1758242,796.1904762,808.2783883,796.1904762,788.5347985,912.2344322,0.091797,0.020874,0.975769,5.390778,1.525269,3.342133,1,1,1,1,1,65,
07:03.6,1.37498007,-0.120609673,0.54126307,1.008027716,1.13665622,-0.144197151,0.052825435,0.489601637,1.209397484,0.180583918,0.166639315,0.744198847,0.756109147,0.301512449,0.227853018,0.457394926,0.412026843,-0.20250371,-0.174739489,0.14007316,780.0732601,796.5934066,806.6666667,791.7582418,826.007326,1054.468864,0.091797,0.020874,0.975769,5.390778,1.525269,3.342133,1,1,1,1,1,65,
07:03.6,1.37498007,-0.120609673,0.54126307,1.008027716,1.13665622,-0.144197151,0.052825435,0.489601637,1.209397484,0.180583918,0.166639315,0.744198847,0.756109147,0.301512449,0.227853018,0.457394926,0.412026843,-0.20250371,-0.174739489,0.14007316,778.0586081,795.7875458,802.6373626,786.5201465,779.2673993,933.992674,0.091797,0.020874,0.975769,5.390778,1.525269,3.342133,1,1,1,1,1,65,
07:03.6,1.37498007,-0.120609673,0.54126307,1.008027716,1.13665622,-0.144197151,0.052825435,0.489601637,1.209397484,0.180583918,0.166639315,0.744198847,0.756109147,0.301512449,0.227853018,0.457394926,0.412026843,-0.20250371,-0.174739489,0.14007316,789.7435897,797.8021978,805.0549451,792.5641026,782.8937729,878.7912088,0.091797,0.020874,0.975769,5.390778,1.525269,3.342133,1,1,1,1,1,65,
07:03.6,1.37498007,-0.120609673,0.54126307,1.008027716,1.13665622,-0.144197151,0.052825435,0.489601637,1.209397484,0.180583918,0.166639315,0.744198847,0.756109147,0.301512449,0.227853018,0.457394926,0.412026843,-0.20250371,-0.174739489,0.14007316,802.2344322,799.4139194,805.8608059,797.3992674,784.9084249,840.9157509,0.091797,0.020874,0.975769,5.390778,1.525269,3.342133,1,1,1,1,1,65,
07:03.6,1.37498007,-0.120609673,0.54126307,1.008027716,1.13665622,-0.144197151,0.052825435,0.489601637,1.209397484,0.180583918,0.166639315,0.744198847,0.756109147,0.301512449,0.227853018,0.457394926,0.412026843,-0.20250371,-0.174739489,0.14007316,801.4285714,793.3699634,801.4285714,797.3992674,772.4175824,742.1978022,0.091797,0.020874,0.975769,5.390778,1.525269,3.342133,1,1,1,1,1,65,
07:03.6,1.37498007,-0.120609673,0.54126307,1.008027716,1.13665622,-0.144197151,0.052825435,0.489601637,1.209397484,0.180583918,0.166639315,0.744198847,0.756109147,0.301512449,0.227853018,0.457394926,0.412026843,-0.20250371,-0.174739489,0.14007316,792.1611722,792.5641026,801.025641,794.5787546,784.9084249,658.7912088,0.091797,0.020874,0.975769,5.390778,1.525269,3.342133,1,1,1,1,1,65,
07:03.7,1.37498007,-0.120609673,0.54126307,1.008027716,1.13665622,-0.144197151,0.052825435,0.489601637,1.209397484,0.180583918,0.166639315,0.744198847,0.756109147,0.301512449,0.227853018,0.457394926,0.412026843,-0.20250371,-0.174739489,0.14007316,792.1611722,793.7728938,803.8461538,790.1465201,777.6556777,706.7399267,0.093872,0.031189,0.970398,5.046844,1.622467,4.142151,1,1,1,1,1,65,
07:03.7,1.37498007,-0.120609673,0.54126307,1.008027716,1.13665622,-0.144197151,0.052825435,0.489601637,1.209397484,0.180583918,0.166639315,0.744198847,0.756109147,0.301512449,0.227853018,0.457394926,0.412026843,-0.20250371,-0.174739489,0.14007316,800.6227106,798.2051282,806.2637363,795.3846154,720.03663,686.996337,0.093872,0.031189,0.970398,5.046844,1.622467,4.142151,1,1,1,1,1,65,
07:03.7,1.37498007,-0.120609673,0.54126307,1.008027716,1.13665622,-0.144197151,0.052825435,0.489601637,1.209397484,0.180583918,0.166639315,0.744198847,0.756109147,0.301512449,0.227853018,0.457394926,0.412026843,-0.20250371,-0.174739489,0.14007316,805.0549451,801.025641,805.0549451,796.5934066,776.8498168,684.981685,0.093872,0.031189,0.970398,5.046844,1.622467,4.142151,1,1,1,1,1,65,
07:03.7,1.37498007,-0.106166868,0.588109682,1.008027716,1.13665622,-0.153491054,0.028508448,0.489601637,1.209397484,0.122680812,0.212973056,0.744198847,0.756109147,0.267282296,0.218991842,0.457394926,0.412026843,-0.217132674,-0.225244886,0.14007316,801.8315018,797.8021978,805.4578755,792.967033,855.8241758,757.1062271,0.093872,0.031189,0.970398,5.046844,1.622467,4.142151,1,1,1,1,1,65,
07:03.7,1.37498007,-0.106166868,0.588109682,1.008027716,1.13665622,-0.153491054,0.028508448,0.489601637,1.209397484,0.122680812,0.212973056,0.744198847,0.756109147,0.267282296,0.218991842,0.457394926,0.412026843,-0.217132674,-0.225244886,0.14007316,788.1318681,795.7875458,806.2637363,790.5494505,834.4688645,793.3699634,0.093872,0.031189,0.970398,5.046844,1.622467,4.142151,1,1,1,1,1,65,
07:03.7,1.37498007,-0.106166868,0.588109682,1.008027716,1.13665622,-0.153491054,0.028508448,0.489601637,1.209397484,0.122680812,0.212973056,0.744198847,0.756109147,0.267282296,0.218991842,0.457394926,0.412026843,-0.217132674,-0.225244886,0.14007316,782.4908425,798.2051282,808.2783883,793.3699634,848.1684982,985.970696,0.093872,0.031189,0.970398,5.046844,1.622467,4.142151,1,1,1,1,1,65,
07:03.7,1.37498007,-0.106166868,0.588109682,1.008027716,1.13665622,-0.153491054,0.028508448,0.489601637,1.209397484,0.122680812,0.212973056,0.744198847,0.756109147,0.267282296,0.218991842,0.457394926,0.412026843,-0.217132674,-0.225244886,0.14007316,795.3846154,803.040293,811.9047619,795.7875458,848.974359,1038.351648,0.093872,0.031189,0.970398,5.046844,1.622467,4.142151,1,1,1,1,1,65,
07:03.7,1.37498007,-0.106166868,0.588109682,1.008027716,1.13665622,-0.153491054,0.028508448,0.489601637,1.209397484,0.122680812,0.212973056,0.744198847,0.756109147,0.267282296,0.218991842,0.457394926,0.412026843,-0.217132674,-0.225244886,0.14007316,803.4432234,803.040293,813.5164835,794.1758242,827.2161172,851.7948718,0.093872,0.031189,0.970398,5.046844,1.622467,4.142151,1,1,1,1,1,65,
07:03.7,1.37498007,-0.106166868,0.588109682,1.008027716,1.13665622,-0.153491054,0.028508448,0.489601637,1.209397484,0.122680812,0.212973056,0.744198847,0.756109147,0.267282296,0.218991842,0.457394926,0.412026843,-0.217132674,-0.225244886,0.14007316,799.8168498,800.2197802,811.5018315,797.3992674,767.985348,724.8717949,0.093872,0.031189,0.970398,5.046844,1.622467,4.142151,1,1,1,1,1,65,
07:03.7,1.37498007,-0.106166868,0.588109682,1.008027716,1.13665622,-0.153491054,0.028508448,0.489601637,1.209397484,0.122680812,0.212973056,0.744198847,0.756109147,0.267282296,0.218991842,0.457394926,0.412026843,-0.217132674,-0.225244886,0.14007316,786.1172161,794.5787546,807.0695971,790.952381,762.3443223,778.8644689,0.093872,0.031189,0.970398,5.046844,1.622467,4.142151,1,1,1,1,1,65,
07:03.7,1.37498007,-0.106166868,0.588109682,1.008027716,1.13665622,-0.153491054,0.028508448,0.489601637,1.209397484,0.122680812,0.212973056,0.744198847,0.756109147,0.267282296,0.218991842,0.457394926,0.412026843,-0.217132674,-0.225244886,0.14007316,777.2527473,792.1611722,806.2637363,784.1025641,817.1428571,724.0659341,0.093872,0.031189,0.970398,5.046844,1.622467,4.142151,1,1,1,1,1,65,
07:03.7,1.37498007,-0.106166868,0.588109682,1.008027716,1.13665622,-0.153491054,0.028508448,0.489601637,1.209397484,0.122680812,0.212973056,0.744198847,0.756109147,0.267282296,0.218991842,0.457394926,0.412026843,-0.217132674,-0.225244886,0.14007316,786.9230769,797.8021978,805.8608059,786.9230769,797.3992674,684.1758242,0.093872,0.031189,0.970398,5.046844,1.622467,4.142151,1,1,1,1,1,65,
07:03.7,1.37498007,-0.106166868,0.588109682,1.008027716,1.13665622,-0.153491054,0.028508448,0.489601637,1.209397484,0.122680812,0.212973056,0.744198847,0.756109147,0.267282296,0.218991842,0.457394926,0.412026843,-0.217132674,-0.225244886,0.14007316,801.4285714,799.4139194,803.4432234,790.952381,805.8608059,833.6630037,0.095337,0.025513,0.956299,4.560852,1.562653,3.065491,1,1,1,1,1,65,
07:03.7,1.37498007,-0.106166868,0.588109682,1.008027716,1.13665622,-0.153491054,0.028508448,0.489601637,1.209397484,0.122680812,0.212973056,0.744198847,0.756109147,0.267282296,0.218991842,0.457394926,0.412026843,-0.217132674,-0.225244886,0.14007316,797.8021978,791.3553114,803.8461538,788.9377289,780.4761905,777.6556777,0.095337,0.025513,0.956299,4.560852,1.562653,3.065491,1,1,1,1,1,65,
07:03.7,1.37498007,-0.106166868,0.588109682,1.008027716,1.13665622,-0.153491054,0.028508448,0.489601637,1.209397484,0.122680812,0.212973056,0.744198847,0.756109147,0.267282296,0.218991842,0.457394926,0.412026843,-0.217132674,-0.225244886,0.14007316,781.6849817,790.1465201,805.4578755,779.6703297,757.9120879,676.1172161,0.095337,0.025513,0.956299,4.560852,1.562653,3.065491,1,1,1,1,1,65,
07:03.7,1.37498007,-0.106166868,0.588109682,1.008027716,1.13665622,-0.153491054,0.028508448,0.489601637,1.209397484,0.122680812,0.212973056,0.744198847,0.756109147,0.267282296,0.218991842,0.457394926,0.412026843,-0.217132674,-0.225244886,0.14007316,765.970696,790.1465201,801.8315018,775.2380952,771.2087912,647.9120879,0.095337,0.025513,0.956299,4.560852,1.562653,3.065491,1,1,1,1,1,65,
07:03.7,1.37498007,-0.106166868,0.588109682,1.008027716,1.13665622,-0.153491054,0.028508448,0.489601637,1.209397484,0.122680812,0.212973056,0.744198847,0.756109147,0.267282296,0.218991842,0.457394926,0.412026843,-0.217132674,-0.225244886,0.14007316,767.5824176,787.7289377,795.7875458,768.7912088,747.032967,716.4102564,0.095337,0.025513,0.956299,4.560852,1.562653,3.065491,1,1,1,1,1,65,
07:03.7,1.37498007,-0.106166868,0.588109682,1.008027716,1.13665622,-0.153491054,0.028508448,0.489601637,1.209397484,0.122680812,0.212973056,0.744198847,0.756109147,0.267282296,0.218991842,0.457394926,0.412026843,-0.217132674,-0.225244886,0.14007316,784.9084249,788.5347985,797.8021978,770.4029304,743.4065934,947.2893773,0.095337,0.025513,0.956299,4.560852,1.562653,3.065491,1,1,1,1,1,65,
07:03.7,1.37498007,-0.106166868,0.588109682,1.008027716,1.13665622,-0.153491054,0.028508448,0.489601637,1.209397484,0.122680812,0.212973056,0.744198847,0.756109147,0.267282296,0.218991842,0.457394926,0.412026843,-0.217132674,-0.225244886,0.14007316,799.4139194,791.7582418,805.4578755,788.1318681,820.3663004,1030.695971,0.095337,0.025513,0.956299,4.560852,1.562653,3.065491,1,1,1,1,1,65,
07:03.7,1.37498007,-0.106166868,0.588109682,1.008027716,1.13665622,-0.153491054,0.028508448,0.489601637,1.209397484,0.122680812,0.212973056,0.744198847,0.756109147,0.267282296,0.218991842,0.457394926,0.412026843,-0.217132674,-0.225244886,0.14007316,796.996337,794.1758242,807.0695971,794.981685,826.007326,1052.051282,0.095337,0.025513,0.956299,4.560852,1.562653,3.065491,1,1,1,1,1,65,
07:03.7,1.37498007,-0.106166868,0.588109682,1.008027716,1.13665622,-0.153491054,0.028508448,0.489601637,1.209397484,0.122680812,0.212973056,0.744198847,0.756109147,0.267282296,0.218991842,0.457394926,0.412026843,-0.217132674,-0.225244886,0.14007316,783.6996337,793.3699634,803.4432234,785.7142857,790.5494505,956.5567766,0.095337,0.025513,0.956299,4.560852,1.562653,3.065491,1,1,1,1,1,65,
07:03.7,1.37498007,-0.106166868,0.588109682,1.008027716,1.13665622,-0.153491054,0.028508448,0.489601637,1.209397484,0.122680812,0.212973056,0.744198847,0.756109147,0.267282296,0.218991842,0.457394926,0.412026843,-0.217132674,-0.225244886,0.14007316,784.5054945,792.5641026,799.8168498,777.2527473,716.007326,693.040293,0.095337,0.025513,0.956299,4.560852,1.562653,3.065491,1,1,1,1,1,65,
07:03.7,1.37498007,-0.106166868,0.588109682,1.008027716,1.13665622,-0.153491054,0.028508448,0.489601637,1.209397484,0.122680812,0.212973056,0.744198847,0.756109147,0.267282296,0.218991842,0.457394926,0.412026843,-0.217132674,-0.225244886,0.14007316,797.8021978,796.5934066,798.6080586,776.043956,729.3040293,596.3369963,0.095337,0.025513,0.956299,4.560852,1.562653,3.065491,1,1,1,1,1,65,
07:03.7,1.37498007,-0.106166868,0.588109682,1.008027716,1.13665622,-0.153491054,0.028508448,0.489601637,1.209397484,0.122680812,0.212973056,0.744198847,0.756109147,0.267282296,0.218991842,0.457394926,0.412026843,-0.217132674,-0.225244886,0.14007316,806.2637363,799.8168498,803.4432234,781.2820513,760.7326007,641.8681319,0.095337,0.025513,0.956299,4.560852,1.562653,3.065491,1,1,1,1,1,65,
07:03.8,1.37498007,-0.106166868,0.588109682,1.008027716,1.13665622,-0.153491054,0.028508448,0.489601637,1.209397484,0.122680812,0.212973056,0.744198847,0.756109147,0.267282296,0.218991842,0.457394926,0.412026843,-0.217132674,-0.225244886,0.14007316,797.3992674,796.1904762,805.0549451,792.1611722,761.1355311,678.5347985,0.095337,0.025513,0.956299,4.560852,1.562653,3.065491,1,1,1,1,1,65,
07:03.8,1.37498007,-0.106166868,0.588109682,1.008027716,1.13665622,-0.153491054,0.028508448,0.489601637,1.209397484,0.122680812,0.212973056,0.744198847,0.756109147,0.267282296,0.218991842,0.457394926,0.412026843,-0.217132674,-0.225244886,0.14007316,783.6996337,788.9377289,802.6373626,792.967033,844.1391941,726.0805861,0.095337,0.025513,0.956299,4.560852,1.562653,3.065491,1,1,1,1,1,65,
07:03.8,1.37498007,-0.106166868,0.588109682,1.008027716,1.13665622,-0.153491054,0.028508448,0.489601637,1.209397484,0.122680812,0.212973056,0.744198847,0.756109147,0.267282296,0.218991842,0.457394926,0.412026843,-0.217132674,-0.225244886,0.14007316,783.2967033,790.5494505,797.3992674,786.9230769,778.0586081,723.2600733,0.095337,0.025513,0.956299,4.560852,1.562653,3.065491,1,1,1,1,1,65,
07:03.8,1.37498007,-0.106166868,0.588109682,1.008027716,1.13665622,-0.153491054,0.028508448,0.489601637,1.209397484,0.122680812,0.212973056,0.744198847,0.756109147,0.267282296,0.218991842,0.457394926,0.412026843,-0.217132674,-0.225244886,0.14007316,792.1611722,796.5934066,799.010989,792.967033,728.9010989,732.1245421,0.095337,0.025513,0.956299,4.560852,1.562653,3.065491,1,1,1,1,1,65,
07:03.8,1.37498007,-0.106166868,0.588109682,1.008027716,1.13665622,-0.153491054,0.028508448,0.489601637,1.209397484,0.122680812,0.212973056,0.744198847,0.756109147,0.267282296,0.218991842,0.457394926,0.412026843,-0.217132674,-0.225244886,0.14007316,793.7728938,801.8315018,807.4725275,798.6080586,751.4652015,749.4505495,0.095337,0.025513,0.956299,4.560852,1.562653,3.065491,1,1,1,1,1,65,
07:03.8,1.37498007,-0.046515611,0.617648397,1.008027716,1.13665622,-0.154280856,0.006957868,0.489601637,1.209397484,0.033981801,0.247951511,0.744198847,0.756109147,0.223610388,0.20236936,0.457394926,0.412026843,-0.238110504,-0.273202121,0.14007316,783.6996337,802.6373626,806.2637363,793.3699634,734.9450549,938.021978,0.095337,0.025513,0.956299,4.560852,1.562653,3.065491,1,1,1,1,1,65,
07:03.8,1.37498007,-0.046515611,0.617648397,1.008027716,1.13665622,-0.154280856,0.006957868,0.489601637,1.209397484,0.033981801,0.247951511,0.744198847,0.756109147,0.223610388,0.20236936,0.457394926,0.412026843,-0.238110504,-0.273202121,0.14007316,780.4761905,800.2197802,799.8168498,788.1318681,760.3296703,967.4358974,0.095337,0.025513,0.956299,4.560852,1.562653,3.065491,1,1,1,1,1,65,
07:03.8,1.37498007,-0.046515611,0.617648397,1.008027716,1.13665622,-0.154280856,0.006957868,0.489601637,1.209397484,0.033981801,0.247951511,0.744198847,0.756109147,0.223610388,0.20236936,0.457394926,0.412026843,-0.238110504,-0.273202121,0.14007316,778.0586081,799.010989,792.5641026,780.0732601,689.010989,694.2490842,0.095337,0.025513,0.956299,4.560852,1.562653,3.065491,1,1,1,1,1,65,
07:03.8,1.37498007,-0.046515611,0.617648397,1.008027716,1.13665622,-0.154280856,0.006957868,0.489601637,1.209397484,0.033981801,0.247951511,0.744198847,0.756109147,0.223610388,0.20236936,0.457394926,0.412026843,-0.238110504,-0.273202121,0.14007316,776.4468864,793.7728938,789.7435897,779.6703297,647.1062271,533.8827839,0.095337,0.025513,0.956299,4.560852,1.562653,3.065491,1,1,1,1,1,65,
07:03.8,1.37498007,-0.046515611,0.617648397,1.008027716,1.13665622,-0.154280856,0.006957868,0.489601637,1.209397484,0.033981801,0.247951511,0.744198847,0.756109147,0.223610388,0.20236936,0.457394926,0.412026843,-0.238110504,-0.273202121,0.14007316,782.8937729,795.3846154,790.952381,784.1025641,787.7289377,703.1135531,0.095337,0.025513,0.956299,4.560852,1.562653,3.065491,1,1,1,1,1,65,
07:03.8,1.37498007,-0.046515611,0.617648397,1.008027716,1.13665622,-0.154280856,0.006957868,0.489601637,1.209397484,0.033981801,0.247951511,0.744198847,0.756109147,0.223610388,0.20236936,0.457394926,0.412026843,-0.238110504,-0.273202121,0.14007316,784.5054945,798.2051282,795.3846154,788.9377289,823.5897436,716.8131868,0.095337,0.025513,0.956299,4.560852,1.562653,3.065491,1,1,1,1,1,65,
07:03.8,1.37498007,-0.046515611,0.617648397,1.008027716,1.13665622,-0.154280856,0.006957868,0.489601637,1.209397484,0.033981801,0.247951511,0.744198847,0.756109147,0.223610388,0.20236936,0.457394926,0.412026843,-0.238110504,-0.273202121,0.14007316,774.8351648,792.1611722,795.7875458,784.5054945,761.5384615,635.8241758,0.095337,0.025513,0.956299,4.560852,1.562653,3.065491,1,1,1,1,1,65,
07:03.8,1.37498007,-0.046515611,0.617648397,1.008027716,1.13665622,-0.154280856,0.006957868,0.489601637,1.209397484,0.033981801,0.247951511,0.744198847,0.756109147,0.223610388,0.20236936,0.457394926,0.412026843,-0.238110504,-0.273202121,0.14007316,778.4615385,790.952381,792.5641026,784.9084249,813.1135531,680.952381,0.096008,0.020447,0.96698,4.628143,0.448608,3.955231,1,1,1,1,1,65,
07:03.8,1.37498007,-0.046515611,0.617648397,1.008027716,1.13665622,-0.154280856,0.006957868,0.489601637,1.209397484,0.033981801,0.247951511,0.744198847,0.756109147,0.223610388,0.20236936,0.457394926,0.412026843,-0.238110504,-0.273202121,0.14007316,789.7435897,792.1611722,794.1758242,790.1465201,869.9267399,750.2564103,0.096008,0.020447,0.96698,4.628143,0.448608,3.955231,1,1,1,1,1,65,
07:03.8,1.37498007,-0.046515611,0.617648397,1.008027716,1.13665622,-0.154280856,0.006957868,0.489601637,1.209397484,0.033981801,0.247951511,0.744198847,0.756109147,0.223610388,0.20236936,0.457394926,0.412026843,-0.238110504,-0.273202121,0.14007316,796.5934066,793.3699634,795.3846154,790.952381,839.7069597,751.4652015,0.096008,0.020447,0.96698,4.628143,0.448608,3.955231,1,1,1,1,1,65,
07:03.8,1.37498007,-0.046515611,0.617648397,1.008027716,1.13665622,-0.154280856,0.006957868,0.489601637,1.209397484,0.033981801,0.247951511,0.744198847,0.756109147,0.223610388,0.20236936,0.457394926,0.412026843,-0.238110504,-0.273202121,0.14007316,796.5934066,798.6080586,796.996337,793.3699634,848.5714286,742.1978022,0.096008,0.020447,0.96698,4.628143,0.448608,3.955231,1,1,1,1,1,65,
07:03.8,1.37498007,-0.046515611,0.617648397,1.008027716,1.13665622,-0.154280856,0.006957868,0.489601637,1.209397484,0.033981801,0.247951511,0.744198847,0.756109147,0.223610388,0.20236936,0.457394926,0.412026843,-0.238110504,-0.273202121,0.14007316,785.7142857,798.2051282,796.5934066,790.1465201,838.0952381,834.4688645,0.096008,0.020447,0.96698,4.628143,0.448608,3.955231,1,1,1,1,1,65,
07:03.8,1.37498007,-0.046515611,0.617648397,1.008027716,1.13665622,-0.154280856,0.006957868,0.489601637,1.209397484,0.033981801,0.247951511,0.744198847,0.756109147,0.223610388,0.20236936,0.457394926,0.412026843,-0.238110504,-0.273202121,0.14007316,776.4468864,798.6080586,796.1904762,787.3260073,792.5641026,1003.296703,0.096008,0.020447,0.96698,4.628143,0.448608,3.955231,1,1,1,1,1,65,
07:03.8,1.37498007,-0.046515611,0.617648397,1.008027716,1.13665622,-0.154280856,0.006957868,0.489601637,1.209397484,0.033981801,0.247951511,0.744198847,0.756109147,0.223610388,0.20236936,0.457394926,0.412026843,-0.238110504,-0.273202121,0.14007316,784.5054945,798.2051282,795.3846154,784.1025641,745.018315,934.3956044,0.096008,0.020447,0.96698,4.628143,0.448608,3.955231,1,1,1,1,1,65,
07:03.8,1.37498007,-0.046515611,0.617648397,1.008027716,1.13665622,-0.154280856,0.006957868,0.489601637,1.209397484,0.033981801,0.247951511,0.744198847,0.756109147,0.223610388,0.20236936,0.457394926,0.412026843,-0.238110504,-0.273202121,0.14007316,802.2344322,793.3699634,795.3846154,790.1465201,713.5897436,934.3956044,0.096008,0.020447,0.96698,4.628143,0.448608,3.955231,1,1,1,1,1,65,
07:03.8,1.37498007,-0.046515611,0.617648397,1.008027716,1.13665622,-0.154280856,0.006957868,0.489601637,1.209397484,0.033981801,0.247951511,0.744198847,0.756109147,0.223610388,0.20236936,0.457394926,0.412026843,-0.238110504,-0.273202121,0.14007316,799.010989,794.5787546,794.981685,803.040293,793.3699634,1034.725275,0.096008,0.020447,0.96698,4.628143,0.448608,3.955231,1,1,1,1,1,65,
07:03.8,1.37498007,-0.046515611,0.617648397,1.008027716,1.13665622,-0.154280856,0.006957868,0.489601637,1.209397484,0.033981801,0.247951511,0.744198847,0.756109147,0.223610388,0.20236936,0.457394926,0.412026843,-0.238110504,-0.273202121,0.14007316,782.8937729,794.5787546,793.7728938,800.6227106,818.7545788,826.8131868,0.096008,0.020447,0.96698,4.628143,0.448608,3.955231,1,1,1,1,1,65,
07:03.8,1.37498007,-0.046515611,0.617648397,1.008027716,1.13665622,-0.154280856,0.006957868,0.489601637,1.209397484,0.033981801,0.247951511,0.744198847,0.756109147,0.223610388,0.20236936,0.457394926,0.412026843,-0.238110504,-0.273202121,0.14007316,785.7142857,792.967033,793.3699634,791.3553114,803.4432234,645.4945055,0.096008,0.020447,0.96698,4.628143,0.448608,3.955231,1,1,1,1,1,65,
07:03.8,1.37498007,-0.046515611,0.617648397,1.008027716,1.13665622,-0.154280856,0.006957868,0.489601637,1.209397484,0.033981801,0.247951511,0.744198847,0.756109147,0.223610388,0.20236936,0.457394926,0.412026843,-0.238110504,-0.273202121,0.14007316,792.5641026,792.967033,794.1758242,790.5494505,775.6410256,639.4505495,0.096008,0.020447,0.96698,4.628143,0.448608,3.955231,1,1,1,1,1,65,
07:03.9,1.37498007,-0.046515611,0.617648397,1.008027716,1.13665622,-0.154280856,0.006957868,0.489601637,1.209397484,0.033981801,0.247951511,0.744198847,0.756109147,0.223610388,0.20236936,0.457394926,0.412026843,-0.238110504,-0.273202121,0.14007316,796.5934066,794.5787546,791.7582418,791.3553114,830.8424908,720.4395604,0.100098,0.035034,0.969238,5.33844,0.822449,4.882355,1,1,1,1,1,65,
07:03.9,1.37498007,-0.046515611,0.617648397,1.008027716,1.13665622,-0.154280856,0.006957868,0.489601637,1.209397484,0.033981801,0.247951511,0.744198847,0.756109147,0.223610388,0.20236936,0.457394926,0.412026843,-0.238110504,-0.273202121,0.14007316,801.4285714,797.8021978,793.3699634,797.3992674,895.7142857,809.0842491,0.100098,0.035034,0.969238,5.33844,0.822449,4.882355,1,1,1,1,1,65,
07:03.9,1.37498007,-0.046515611,0.617648397,1.008027716,1.13665622,-0.154280856,0.006957868,0.489601637,1.209397484,0.033981801,0.247951511,0.744198847,0.756109147,0.223610388,0.20236936,0.457394926,0.412026843,-0.238110504,-0.273202121,0.14007316,794.5787546,795.3846154,797.8021978,796.1904762,863.8827839,789.3406593,0.100098,0.035034,0.969238,5.33844,0.822449,4.882355,1,1,1,1,1,65,
07:03.9,1.37498007,-0.046515611,0.617648397,1.008027716,1.13665622,-0.154280856,0.006957868,0.489601637,1.209397484,0.033981801,0.247951511,0.744198847,0.756109147,0.223610388,0.20236936,0.457394926,0.412026843,-0.238110504,-0.273202121,0.14007316,784.9084249,791.7582418,793.7728938,788.9377289,815.5311355,706.3369963,0.100098,0.035034,0.969238,5.33844,0.822449,4.882355,1,1,1,1,1,65,
07:03.9,1.37498007,-0.046515611,0.617648397,1.008027716,1.13665622,-0.154280856,0.006957868,0.489601637,1.209397484,0.033981801,0.247951511,0.744198847,0.756109147,0.223610388,0.20236936,0.457394926,0.412026843,-0.238110504,-0.273202121,0.14007316,790.5494505,793.7728938,789.3406593,791.3553114,722.4542125,662.8205128,0.100098,0.035034,0.969238,5.33844,0.822449,4.882355,1,1,1,1,1,65,
07:03.9,1.37498007,-0.046515611,0.617648397,1.008027716,1.13665622,-0.154280856,0.006957868,0.489601637,1.209397484,0.033981801,0.247951511,0.744198847,0.756109147,0.223610388,0.20236936,0.457394926,0.412026843,-0.238110504,-0.273202121,0.14007316,795.7875458,792.1611722,788.1318681,792.967033,707.9487179,940.03663,0.100098,0.035034,0.969238,5.33844,0.822449,4.882355,1,1,1,1,1,65,
